setting,case_age,contact_age,case_age_5y,contact_age_5y,probability
household_visitor,39,67,35-39,65-69,0.2962293816838082
household_visitor,39,68,35-39,65-69,0.2967779809496946
household_visitor,39,69,35-39,65-69,0.2971290227721728
household_visitor,39,70,35-39,70-74,0.2992203833148253
household_visitor,39,71,35-39,70-74,0.2992203833148253
household_visitor,39,72,35-39,70-74,0.2992203833148253
household_visitor,39,73,35-39,70-74,0.2992203833148253
household_visitor,39,74,35-39,70-74,0.2992203833148253
household_visitor,39,75,35-39,75-79,0.2992203833148253
household_visitor,39,76,35-39,75-79,0.2992203833148253
household_visitor,39,77,35-39,75-79,0.2992203833148253
household_visitor,39,78,35-39,75-79,0.2992203833148253
household_visitor,39,79,35-39,75-79,0.2992203833148253
household_visitor,39,80,35-39,80+,0.2992203833148253
household_visitor,39,81,35-39,80+,0.2992203833148253
household_visitor,39,82,35-39,80+,0.2992203833148253
household_visitor,39,83,35-39,80+,0.2992203833148253
household_visitor,39,84,35-39,80+,0.2992203833148253
household_visitor,39,85,35-39,80+,0.2992203833148253
household_visitor,39,86,35-39,80+,0.2992203833148253
household_visitor,39,87,35-39,80+,0.2992203833148253
household_visitor,39,88,35-39,80+,0.2992203833148253
household_visitor,39,89,35-39,80+,0.2992203833148253
household_visitor,39,90,35-39,80+,0.2992203833148253
household_visitor,39,91,35-39,80+,0.2992203833148253
household_visitor,39,92,35-39,80+,0.2992203833148253
household_visitor,39,93,35-39,80+,0.2992203833148253
household_visitor,39,94,35-39,80+,0.2992203833148253
household_visitor,39,95,35-39,80+,0.2992203833148253
household_visitor,39,96,35-39,80+,0.2992203833148253
household_visitor,39,97,35-39,80+,0.2992203833148253
household_visitor,39,98,35-39,80+,0.2992203833148253
household_visitor,39,99,35-39,80+,0.2992203833148253
household_visitor,39,100,35-39,80+,0.2992203833148253
household_visitor,40,0,40-44,0-4,0.23713030930123088
household_visitor,40,1,40-44,0-4,0.23713030930123088
household_visitor,40,2,40-44,0-4,0.23713030930123088
household_visitor,40,3,40-44,0-4,0.23713030930123088
household_visitor,40,4,40-44,0-4,0.23713030930123088
household_visitor,40,5,40-44,5-9,0.23825051926429155
household_visitor,40,6,40-44,5-9,0.24514446333954462
household_visitor,40,7,40-44,5-9,0.25513730849469923
household_visitor,40,8,40-44,5-9,0.26521844474957473
household_visitor,40,9,40-44,5-9,0.27432757355705967
household_visitor,40,10,40-44,10-14,0.28486518704592706
household_visitor,40,11,40-44,10-14,0.29462338024565954
household_visitor,40,12,40-44,10-14,0.3029734198532971
household_visitor,40,13,40-44,10-14,0.3116165570012584
household_visitor,40,14,40-44,10-14,0.32148558656160187
household_visitor,40,15,40-44,15-19,0.33006479079941925
household_visitor,40,16,40-44,15-19,0.3392267500873791
household_visitor,40,17,40-44,15-19,0.3449485374611523
household_visitor,40,18,40-44,15-19,0.350561906266167
household_visitor,40,19,40-44,15-19,0.35701390231745106
household_visitor,40,20,40-44,20-24,0.3614687554185943
household_visitor,40,21,40-44,20-24,0.3675873061099131
household_visitor,40,22,40-44,20-24,0.3708499332873722
household_visitor,40,23,40-44,20-24,0.3731134971142047
household_visitor,40,24,40-44,20-24,0.37295933363109995
household_visitor,40,25,40-44,25-29,0.3708715281721651
household_visitor,40,26,40-44,25-29,0.3697464946602466
household_visitor,40,27,40-44,25-29,0.3650679028840759
household_visitor,40,28,40-44,25-29,0.36056416968893656
household_visitor,40,29,40-44,25-29,0.35664228064608156
household_visitor,40,30,40-44,30-34,0.3521372159696447
household_visitor,40,31,40-44,30-34,0.3478320136126624
household_visitor,40,32,40-44,30-34,0.3438432565697703
household_visitor,40,33,40-44,30-34,0.338962470612997
household_visitor,40,34,40-44,30-34,0.33197727334061367
household_visitor,40,35,40-44,35-39,0.32805769399014806
household_visitor,40,36,40-44,35-39,0.3233246430166099
household_visitor,40,37,40-44,35-39,0.31800535906268673
household_visitor,40,38,40-44,35-39,0.3132376660888246
household_visitor,40,39,40-44,35-39,0.31008170606492075
household_visitor,40,40,40-44,40-44,0.3074209751788045
household_visitor,40,41,40-44,40-44,0.30461495036128466
household_visitor,40,42,40-44,40-44,0.30234626088957517
household_visitor,40,43,40-44,40-44,0.30032092334386845
household_visitor,40,44,40-44,40-44,0.29936335705492284
household_visitor,40,45,40-44,45-49,0.29797678549384604
household_visitor,40,46,40-44,45-49,0.2990917027895197
household_visitor,40,47,40-44,45-49,0.2993417181673481
household_visitor,40,48,40-44,45-49,0.29749255019526105
household_visitor,40,49,40-44,45-49,0.2971599632179782
household_visitor,40,50,40-44,50-54,0.29728492175976173
household_visitor,40,51,40-44,50-54,0.29904208364947127
household_visitor,40,52,40-44,50-54,0.29932180944104875
household_visitor,40,53,40-44,50-54,0.2976861333681783
household_visitor,40,54,40-44,50-54,0.2976612602327055
household_visitor,40,55,40-44,55-59,0.29934836060715003
household_visitor,40,56,40-44,55-59,0.29961829666706113
household_visitor,40,57,40-44,55-59,0.2996488888120085
household_visitor,40,58,40-44,55-59,0.30000065426811756
household_visitor,40,59,40-44,55-59,0.3003395193378513
household_visitor,40,60,40-44,60-64,0.3020980021580217
household_visitor,40,61,40-44,60-64,0.30239553275901015
household_visitor,40,62,40-44,60-64,0.30239553275901015
household_visitor,40,63,40-44,60-64,0.30242177654261265
household_visitor,40,64,40-44,60-64,0.30273865148405277
household_visitor,40,65,40-44,65-69,0.30297974079395196
household_visitor,40,66,40-44,65-69,0.3041352271278224
household_visitor,40,67,40-44,65-69,0.30500184708149897
household_visitor,40,68,40-44,65-69,0.30508407658927134
household_visitor,40,69,40-44,65-69,0.30511766734366574
household_visitor,40,70,40-44,70-74,0.30534324127866963
household_visitor,40,71,40-44,70-74,0.30534324127866963
household_visitor,40,72,40-44,70-74,0.30534324127866963
household_visitor,40,73,40-44,70-74,0.30534324127866963
household_visitor,40,74,40-44,70-74,0.30534324127866963
household_visitor,40,75,40-44,75-79,0.30534324127866963
household_visitor,40,76,40-44,75-79,0.30534324127866963
household_visitor,40,77,40-44,75-79,0.30534324127866963
household_visitor,40,78,40-44,75-79,0.30534324127866963
household_visitor,40,79,40-44,75-79,0.30534324127866963
household_visitor,40,80,40-44,80+,0.30534324127866963
household_visitor,40,81,40-44,80+,0.30534324127866963
household_visitor,40,82,40-44,80+,0.30534324127866963
household_visitor,40,83,40-44,80+,0.30534324127866963
household_visitor,40,84,40-44,80+,0.30534324127866963
household_visitor,40,85,40-44,80+,0.30534324127866963
household_visitor,40,86,40-44,80+,0.30534324127866963
household_visitor,40,87,40-44,80+,0.30534324127866963
household_visitor,40,88,40-44,80+,0.30534324127866963
household_visitor,40,89,40-44,80+,0.30534324127866963
household_visitor,40,90,40-44,80+,0.30534324127866963
household_visitor,40,91,40-44,80+,0.30534324127866963
household_visitor,40,92,40-44,80+,0.30534324127866963
household_visitor,40,93,40-44,80+,0.30534324127866963
household_visitor,40,94,40-44,80+,0.30534324127866963
household_visitor,40,95,40-44,80+,0.30534324127866963
household_visitor,40,96,40-44,80+,0.30534324127866963
household_visitor,40,97,40-44,80+,0.30534324127866963
household_visitor,40,98,40-44,80+,0.30534324127866963
household_visitor,40,99,40-44,80+,0.30534324127866963
household_visitor,40,100,40-44,80+,0.30534324127866963
household_visitor,41,0,40-44,0-4,0.23786053027218723
household_visitor,41,1,40-44,0-4,0.23786053027218723
household_visitor,41,2,40-44,0-4,0.23786053027218723
household_visitor,41,3,40-44,0-4,0.23786053027218723
household_visitor,41,4,40-44,0-4,0.23786053027218723
household_visitor,41,5,40-44,5-9,0.23989338511092487
household_visitor,41,6,40-44,5-9,0.24895725108290664
household_visitor,41,7,40-44,5-9,0.2575011670157516
household_visitor,41,8,40-44,5-9,0.26609381425796974
household_visitor,41,9,40-44,5-9,0.2765670794461071
household_visitor,41,10,40-44,10-14,0.2868200688128178
household_visitor,41,11,40-44,10-14,0.29506287632125144
household_visitor,41,12,40-44,10-14,0.3035323419371066
household_visitor,41,13,40-44,10-14,0.31195826821284034
household_visitor,41,14,40-44,10-14,0.32182132817280706
household_visitor,41,15,40-44,15-19,0.3302942616117399
household_visitor,41,16,40-44,15-19,0.33929423410235693
household_visitor,41,17,40-44,15-19,0.34489355817418954
household_visitor,41,18,40-44,15-19,0.3499523393870226
household_visitor,41,19,40-44,15-19,0.35548050436816686
household_visitor,41,20,40-44,20-24,0.3605802158880535
household_visitor,41,21,40-44,20-24,0.36545031230228336
household_visitor,41,22,40-44,20-24,0.36851048743480913
household_visitor,41,23,40-44,20-24,0.3705753483286515
household_visitor,41,24,40-44,20-24,0.3707290619183231
household_visitor,41,25,40-44,25-29,0.37022293180598975
household_visitor,41,26,40-44,25-29,0.36710292084685037
household_visitor,41,27,40-44,25-29,0.36283343216592273
household_visitor,41,28,40-44,25-29,0.35930132244626967
household_visitor,41,29,40-44,25-29,0.35447101071256815
household_visitor,41,30,40-44,30-34,0.34999754582153675
household_visitor,41,31,40-44,30-34,0.3468371372742347
household_visitor,41,32,40-44,30-34,0.34355862399104176
household_visitor,41,33,40-44,30-34,0.33833896342177305
household_visitor,41,34,40-44,30-34,0.33128713681410754
household_visitor,41,35,40-44,35-39,0.32651066001705953
household_visitor,41,36,40-44,35-39,0.3228567538460973
household_visitor,41,37,40-44,35-39,0.31805034840600527
household_visitor,41,38,40-44,35-39,0.3135263477084517
household_visitor,41,39,40-44,35-39,0.3105145035476449
household_visitor,41,40,40-44,40-44,0.30802209392779883
household_visitor,41,41,40-44,40-44,0.3074292298276545
household_visitor,41,42,40-44,40-44,0.30477839896820413
household_visitor,41,43,40-44,40-44,0.3040209336922419
household_visitor,41,44,40-44,40-44,0.3038809433596254
household_visitor,41,45,40-44,45-49,0.3027542477897365
household_visitor,41,46,40-44,45-49,0.3032765740656645
household_visitor,41,47,40-44,45-49,0.30447413895429676
household_visitor,41,48,40-44,45-49,0.30446141946775784
household_visitor,41,49,40-44,45-49,0.30464807171814157
household_visitor,41,50,40-44,50-54,0.30475121130646227
household_visitor,41,51,40-44,50-54,0.3055839179004591
household_visitor,41,52,40-44,50-54,0.30771433410583604
household_visitor,41,53,40-44,50-54,0.30800029094415493
household_visitor,41,54,40-44,50-54,0.30828664630223535
household_visitor,41,55,40-44,55-59,0.3100899691469194
household_visitor,41,56,40-44,55-59,0.3105715050849053
household_visitor,41,57,40-44,55-59,0.3106260921547984
household_visitor,41,58,40-44,55-59,0.3106260921547984
household_visitor,41,59,40-44,55-59,0.3109408702048929
household_visitor,41,60,40-44,60-64,0.3127159470936233
household_visitor,41,61,40-44,60-64,0.31300009993961087
household_visitor,41,62,40-44,60-64,0.31300009993961087
household_visitor,41,63,40-44,60-64,0.31300009993961087
household_visitor,41,64,40-44,60-64,0.31300009993961087
household_visitor,41,65,40-44,65-69,0.3130600857307022
household_visitor,41,66,40-44,65-69,0.31354207156212127
household_visitor,41,67,40-44,65-69,0.3150471150606035
household_visitor,41,68,40-44,65-69,0.31533954579217394
household_visitor,41,69,40-44,65-69,0.31533954579217394
household_visitor,41,70,40-44,70-74,0.31533954579217394
household_visitor,41,71,40-44,70-74,0.31533954579217394
household_visitor,41,72,40-44,70-74,0.31533954579217394
household_visitor,41,73,40-44,70-74,0.31533954579217394
household_visitor,41,74,40-44,70-74,0.31533954579217394
household_visitor,41,75,40-44,75-79,0.31533954579217394
household_visitor,41,76,40-44,75-79,0.31533954579217394
household_visitor,41,77,40-44,75-79,0.31533954579217394
household_visitor,41,78,40-44,75-79,0.31533954579217394
household_visitor,41,79,40-44,75-79,0.31533954579217394
household_visitor,41,80,40-44,80+,0.31533954579217394
household_visitor,41,81,40-44,80+,0.31533954579217394
household_visitor,41,82,40-44,80+,0.31533954579217394
household_visitor,41,83,40-44,80+,0.31533954579217394
household_visitor,41,84,40-44,80+,0.31533954579217394
household_visitor,41,85,40-44,80+,0.31533954579217394
household_visitor,41,86,40-44,80+,0.31533954579217394
household_visitor,41,87,40-44,80+,0.31533954579217394
household_visitor,41,88,40-44,80+,0.31533954579217394
household_visitor,41,89,40-44,80+,0.31533954579217394
household_visitor,41,90,40-44,80+,0.31533954579217394
household_visitor,41,91,40-44,80+,0.31533954579217394
household_visitor,41,92,40-44,80+,0.31533954579217394
household_visitor,41,93,40-44,80+,0.31533954579217394
household_visitor,41,94,40-44,80+,0.31533954579217394
household_visitor,41,95,40-44,80+,0.31533954579217394
household_visitor,41,96,40-44,80+,0.31533954579217394
household_visitor,41,97,40-44,80+,0.31533954579217394
household_visitor,41,98,40-44,80+,0.31533954579217394
household_visitor,41,99,40-44,80+,0.31533954579217394
household_visitor,41,100,40-44,80+,0.31533954579217394
household_visitor,42,0,40-44,0-4,0.24200244311146474
household_visitor,42,1,40-44,0-4,0.24200244311146474
household_visitor,42,2,40-44,0-4,0.24200244311146474
household_visitor,42,3,40-44,0-4,0.24200244311146474
household_visitor,42,4,40-44,0-4,0.24200244311146474
household_visitor,42,5,40-44,5-9,0.24374635842309414
household_visitor,42,6,40-44,5-9,0.2516943385436979
household_visitor,42,7,40-44,5-9,0.25966647927827186
household_visitor,42,8,40-44,5-9,0.2667166124744113
household_visitor,42,9,40-44,5-9,0.27719161048009966
household_visitor,42,10,40-44,10-14,0.28744166853045594
household_visitor,42,11,40-44,10-14,0.29571811434396356
household_visitor,42,12,40-44,10-14,0.3050420284107342
household_visitor,42,13,40-44,10-14,0.31372459082013165
household_visitor,42,14,40-44,10-14,0.32373768889436005
household_visitor,42,15,40-44,15-19,0.3316873120042205
household_visitor,42,16,40-44,15-19,0.3394292021323125
household_visitor,42,17,40-44,15-19,0.34489355817418954
household_visitor,42,18,40-44,15-19,0.34993359382730654
household_visitor,42,19,40-44,15-19,0.35516866954600856
household_visitor,42,20,40-44,20-24,0.3598153970516386
household_visitor,42,21,40-44,20-24,0.3637894557114413
household_visitor,42,22,40-44,20-24,0.3675786081702048
household_visitor,42,23,40-44,20-24,0.36809718533418967
household_visitor,42,24,40-44,20-24,0.36809718533418967
household_visitor,42,25,40-44,25-29,0.3673286173858316
household_visitor,42,26,40-44,25-29,0.3633987982469588
household_visitor,42,27,40-44,25-29,0.36004784199211765
household_visitor,42,28,40-44,25-29,0.35699080563161967
household_visitor,42,29,40-44,25-29,0.35286300152341815
household_visitor,42,30,40-44,30-34,0.348772491043486
household_visitor,42,31,40-44,30-34,0.345081968848141
household_visitor,42,32,40-44,30-34,0.34148498420023865
household_visitor,42,33,40-44,30-34,0.3362386696320781
household_visitor,42,34,40-44,30-34,0.33072956888591337
household_visitor,42,35,40-44,35-39,0.3262445570882971
household_visitor,42,36,40-44,35-39,0.32277877231767854
household_visitor,42,37,40-44,35-39,0.31850399095113363
household_visitor,42,38,40-44,35-39,0.31460598521924504
household_visitor,42,39,40-44,35-39,0.3110637328090071
household_visitor,42,40,40-44,40-44,0.3101140983921101
household_visitor,42,41,40-44,40-44,0.3079918011032977
household_visitor,42,42,40-44,40-44,0.3078017465275294
household_visitor,42,43,40-44,40-44,0.3079084358894043
household_visitor,42,44,40-44,40-44,0.30818916939171187
household_visitor,42,45,40-44,45-49,0.30804490356413716
household_visitor,42,46,40-44,45-49,0.3098462768706107
household_visitor,42,47,40-44,45-49,0.31054959523543335
household_visitor,42,48,40-44,45-49,0.31113618850665403
household_visitor,42,49,40-44,45-49,0.31269558692969807
household_visitor,42,50,40-44,50-54,0.31330002889506764
household_visitor,42,51,40-44,50-54,0.31527213911016466
household_visitor,42,52,40-44,50-54,0.317836887594285
household_visitor,42,53,40-44,50-54,0.3197687438478453
household_visitor,42,54,40-44,50-54,0.3203287579306169
household_visitor,42,55,40-44,55-59,0.3208648809384959
household_visitor,42,56,40-44,55-59,0.32267090314377905
household_visitor,42,57,40-44,55-59,0.3230543623133306
household_visitor,42,58,40-44,55-59,0.3232488050208747
household_visitor,42,59,40-44,55-59,0.3235675543447396
household_visitor,42,60,40-44,60-64,0.3252777285191705
household_visitor,42,61,40-44,60-64,0.325608612757407
household_visitor,42,62,40-44,60-64,0.325608612757407
household_visitor,42,63,40-44,60-64,0.325608612757407
household_visitor,42,64,40-44,60-64,0.325608612757407
